Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Akish Caxumba,2021-05-02 03:01:02,00:00:02,Autoplayed: user action: None; ,Muito Romântico,,AOC AOC 2016 MT5800 with no FRC Smart TV,00:00:02,00:00:02,BR (Brazil)
Akish Caxumba,2021-05-02 03:00:45,00:00:06,Autoplayed: user action: None; ,Un crimen común,,AOC AOC 2016 MT5800 with no FRC Smart TV,00:00:06,00:00:06,BR (Brazil)
Akish Caxumba,2021-05-02 03:00:17,00:00:06,Autoplayed: user action: None; ,100 días para enamorarnos: Temporada 1: Casal em crise (Episódio 1),,AOC AOC 2016 MT5800 with no FRC Smart TV,00:00:06,00:00:06,BR (Brazil)
Akish Caxumba,2021-05-02 03:00:00,00:00:05,Autoplayed: user action: None; ,Peles,,AOC AOC 2016 MT5800 with no FRC Smart TV,00:00:05,00:00:05,BR (Brazil)
Akish Caxumba,2021-05-02 02:59:49,00:00:04,Autoplayed: user action: None; ,Peles,,AOC AOC 2016 MT5800 with no FRC Smart TV,00:00:04,Not latest view,BR (Brazil)
Akish Caxumba,2021-05-02 02:59:41,00:00:01,Autoplayed: user action: None; ,O Hospital,,AOC AOC 2016 MT5800 with no FRC Smart TV,00:00:01,00:00:01,BR (Brazil)
Akish Caxumba,2021-05-02 02:59:31,00:00:02,Autoplayed: user action: None; ,Durante a Tormenta,,AOC AOC 2016 MT5800 with no FRC Smart TV,00:00:02,00:00:02,BR (Brazil)
Akish Caxumba,2021-05-02 02:59:16,00:00:01,Autoplayed: user action: None; ,Ilha Do Medo,,AOC AOC 2016 MT5800 with no FRC Smart TV,00:00:01,00:00:01,BR (Brazil)
Akish Caxumba,2021-05-02 02:59:00,00:00:02,Autoplayed: user action: None; ,Ilha Do Medo,,AOC AOC 2016 MT5800 with no FRC Smart TV,00:00:02,Not latest view,BR (Brazil)
Akish Caxumba,2021-05-02 02:58:09,00:00:06,Autoplayed: user action: None; ,Confia em mim,,AOC AOC 2016 MT5800 with no FRC Smart TV,00:00:06,00:00:06,BR (Brazil)
Akish Caxumba,2021-05-02 02:58:01,00:00:01,Autoplayed: user action: None; ,O Mistério de Block Island,,AOC AOC 2016 MT5800 with no FRC Smart TV,00:00:01,00:00:01,BR (Brazil)
Akish Caxumba,2021-05-02 02:57:51,00:00:01,Autoplayed: user action: None; ,Ethel e Ernest,,AOC AOC 2016 MT5800 with no FRC Smart TV,00:00:01,00:00:01,BR (Brazil)
Akish Caxumba,2021-05-02 02:57:22,00:00:06,Autoplayed: user action: None; ,Eles Vivem,,AOC AOC 2016 MT5800 with no FRC Smart TV,00:00:06,00:00:06,BR (Brazil)
Akish Caxumba,2021-05-02 02:57:05,00:00:03,Autoplayed: user action: None; ,The Perfection,,AOC AOC 2016 MT5800 with no FRC Smart TV,00:00:03,00:00:03,BR (Brazil)
Akish Caxumba,2021-05-02 02:56:52,00:00:05,Autoplayed: user action: None; ,Amor por Acidente,,AOC AOC 2016 MT5800 with no FRC Smart TV,00:00:05,00:00:05,BR (Brazil)
Akish Caxumba,2021-05-02 02:56:39,00:00:03,Autoplayed: user action: None; ,The Worthy,,AOC AOC 2016 MT5800 with no FRC Smart TV,00:00:03,00:00:03,BR (Brazil)
Akish Caxumba,2021-05-02 02:56:23,00:00:09,Autoplayed: user action: None; ,Testemunha Fantasma,,AOC AOC 2016 MT5800 with no FRC Smart TV,00:00:09,00:00:09,BR (Brazil)
Akish Caxumba,2021-05-02 02:55:49,00:00:01,Autoplayed: user action: None; ,Labirinto do Medo: Temporada 1: Morte na água sombria (Episódio 1),,AOC AOC 2016 MT5800 with no FRC Smart TV,00:00:01,00:00:01,BR (Brazil)
Akish Caxumba,2021-05-02 02:55:34,00:00:03,Autoplayed: user action: None; ,"Pablo Escobar, el patrón del mal: Temporada 1: Episódio 1 (Episódio 1)",,AOC AOC 2016 MT5800 with no FRC Smart TV,00:00:03,00:00:03,BR (Brazil)
Akish Caxumba,2021-05-02 02:55:21,00:00:05,Autoplayed: user action: None; ,Por um Corredor Escuro,,AOC AOC 2016 MT5800 with no FRC Smart TV,00:00:05,00:00:05,BR (Brazil)
Akish Caxumba,2021-05-02 02:55:09,00:00:02,Autoplayed: user action: None; ,Verônica - Jogo Sobrenatural,,AOC AOC 2016 MT5800 with no FRC Smart TV,00:00:02,00:00:02,BR (Brazil)
Akish Caxumba,2021-05-02 02:54:57,00:00:02,Autoplayed: user action: None; ,Cam,,AOC AOC 2016 MT5800 with no FRC Smart TV,00:00:02,00:00:02,BR (Brazil)
Akish Caxumba,2021-05-02 02:54:43,00:00:07,Autoplayed: user action: None; ,O Grito - Origens: Temporada 1: Episódio 1 (Episódio 1),,AOC AOC 2016 MT5800 with no FRC Smart TV,00:00:07,00:00:07,BR (Brazil)
Akish Caxumba,2021-05-02 02:54:29,00:00:03,Autoplayed: user action: None; ,Mara,,AOC AOC 2016 MT5800 with no FRC Smart TV,00:00:03,00:00:03,BR (Brazil)
Akish Caxumba,2021-05-02 02:54:15,00:00:07,Autoplayed: user action: None; ,Pânico em Alto Mar,,AOC AOC 2016 MT5800 with no FRC Smart TV,00:00:07,00:00:07,BR (Brazil)
Akish Caxumba,2021-05-02 02:54:02,00:00:02,Autoplayed: user action: None; ,Pequeno Demônio,,AOC AOC 2016 MT5800 with no FRC Smart TV,00:00:02,00:00:02,BR (Brazil)
Akish Caxumba,2021-05-02 02:53:49,00:00:01,Autoplayed: user action: None; ,Zohan – O Agente Bom de Corte,,AOC AOC 2016 MT5800 with no FRC Smart TV,00:00:01,00:00:01,BR (Brazil)
Akish Caxumba,2021-05-02 02:53:33,00:00:04,Autoplayed: user action: None; ,Remédio Amargo,,AOC AOC 2016 MT5800 with no FRC Smart TV,00:00:04,00:00:04,BR (Brazil)
Akish Caxumba,2021-05-02 02:52:58,00:00:02,Autoplayed: user action: None; ,Por Trás da Inocência,,AOC AOC 2016 MT5800 with no FRC Smart TV,00:00:02,00:00:02,BR (Brazil)
Akish Caxumba,2021-05-02 02:52:44,00:00:03,Autoplayed: user action: None; ,O Sono da Morte,,AOC AOC 2016 MT5800 with no FRC Smart TV,00:00:03,00:00:03,BR (Brazil)
Akish Caxumba,2021-05-02 02:52:26,00:00:03,Autoplayed: user action: None; ,Kadaver,,AOC AOC 2016 MT5800 with no FRC Smart TV,00:00:03,00:00:03,BR (Brazil)
Akish Caxumba,2021-05-02 02:52:11,00:00:02,Autoplayed: user action: None; ,Scream: Temporada 1: Piloto (Episódio 1),,AOC AOC 2016 MT5800 with no FRC Smart TV,00:00:02,00:00:02,BR (Brazil)
Akish Caxumba,2021-05-02 02:51:52,00:00:02,Autoplayed: user action: None; ,O cavaleiro das trevas,,AOC AOC 2016 MT5800 with no FRC Smart TV,00:00:02,00:00:02,BR (Brazil)
Akish Caxumba,2021-05-02 02:51:39,00:00:02,Autoplayed: user action: None; ,O Que Ficou Para Trás,,AOC AOC 2016 MT5800 with no FRC Smart TV,00:00:02,00:00:02,BR (Brazil)
Akish Caxumba,2021-05-02 02:51:25,00:00:07,Autoplayed: user action: None; ,A Babá: Rainha da Morte,,AOC AOC 2016 MT5800 with no FRC Smart TV,00:00:07,00:00:07,BR (Brazil)
Akish Caxumba,2021-05-02 02:51:11,00:00:03,Autoplayed: user action: None; ,Vende-se Esta Casa,,AOC AOC 2016 MT5800 with no FRC Smart TV,00:00:03,00:00:03,BR (Brazil)
Akish Caxumba,2021-05-02 02:50:54,00:00:08,Autoplayed: user action: None; ,Cinquenta Tons de Preto,,AOC AOC 2016 MT5800 with no FRC Smart TV,00:00:08,00:00:08,BR (Brazil)
Akish Caxumba,2021-05-02 02:50:45,00:00:02,Autoplayed: user action: None; ,Ted,,AOC AOC 2016 MT5800 with no FRC Smart TV,00:00:02,00:00:02,BR (Brazil)
Akish Caxumba,2021-05-02 02:50:29,00:00:03,Autoplayed: user action: None; ,Sobrenatural: A Última Chave,,AOC AOC 2016 MT5800 with no FRC Smart TV,00:00:03,00:00:03,BR (Brazil)
Akish Caxumba,2021-05-02 02:50:19,00:00:03,Autoplayed: user action: None; ,Romina,,AOC AOC 2016 MT5800 with no FRC Smart TV,00:00:03,00:00:03,BR (Brazil)
Akish Caxumba,2021-05-02 02:50:04,00:00:03,Autoplayed: user action: None; ,Eli,,AOC AOC 2016 MT5800 with no FRC Smart TV,00:00:03,00:00:03,BR (Brazil)
Akish Caxumba,2021-05-02 02:49:48,00:00:04,Autoplayed: user action: None; ,Fragmentado,,AOC AOC 2016 MT5800 with no FRC Smart TV,00:00:04,00:00:04,BR (Brazil)
Akish Caxumba,2021-05-02 02:49:31,00:00:05,Autoplayed: user action: None; ,"Se Beber, Não Entre no Jogo",,AOC AOC 2016 MT5800 with no FRC Smart TV,00:00:05,00:00:05,BR (Brazil)
Akish Caxumba,2021-05-02 02:49:15,00:00:09,Autoplayed: user action: None; ,"Se Beber, Não Entre no Jogo",,AOC AOC 2016 MT5800 with no FRC Smart TV,00:00:09,Not latest view,BR (Brazil)
Akish Caxumba,2021-05-02 02:48:55,00:00:07,Autoplayed: user action: None; ,Jogo Perigoso,,AOC AOC 2016 MT5800 with no FRC Smart TV,00:00:07,00:00:07,BR (Brazil)
Akish Caxumba,2021-05-02 02:48:43,00:00:04,Autoplayed: user action: None; ,Caso 39,,AOC AOC 2016 MT5800 with no FRC Smart TV,00:00:04,00:00:04,BR (Brazil)
Akish Caxumba,2021-05-02 02:48:29,00:00:04,Autoplayed: user action: None; ,Fuja,,AOC AOC 2016 MT5800 with no FRC Smart TV,00:00:04,00:00:04,BR (Brazil)
Akish Caxumba,2021-05-02 02:48:08,00:00:08,Autoplayed: user action: None; ,O Garoto Sombrio,,AOC AOC 2016 MT5800 with no FRC Smart TV,00:00:08,00:00:08,BR (Brazil)
Akish Caxumba,2021-05-02 02:47:46,00:00:09,Autoplayed: user action: None; ,Hush - A Morte Ouve,,AOC AOC 2016 MT5800 with no FRC Smart TV,00:00:09,00:00:09,BR (Brazil)
Akish Caxumba,2021-05-02 02:47:31,00:00:06,Autoplayed: user action: None; ,Anaconda,,AOC AOC 2016 MT5800 with no FRC Smart TV,00:00:06,00:00:06,BR (Brazil)
Akish Caxumba,2021-05-02 02:46:40,00:00:03,Autoplayed: user action: None; ,Eu Vi: Temporada 2: O mímico (Episódio 1),,AOC AOC 2016 MT5800 with no FRC Smart TV,00:00:03,00:00:03,BR (Brazil)
Akish Caxumba,2021-05-02 02:45:43,00:00:04,Autoplayed: user action: None; ,Trailer: Os Salafrários,TRAILER,AOC AOC 2016 MT5800 with no FRC Smart TV,00:00:04,00:00:04,BR (Brazil)
Akish Caxumba,2021-04-29 16:03:02,02:00:21,Autoplayed: user action: User_Interaction; ,Dragão vermelho,,Samsung 2017 Kant-M UHD TV Smart TV,02:00:18,02:00:18,BR (Brazil)
Akish Caxumba,2021-04-24 15:52:24,00:12:51,Autoplayed: user action: User_Interaction; ,Dragão vermelho,,Samsung 2017 Kant-M UHD TV Smart TV,00:11:21,Not latest view,BR (Brazil)
Akish Caxumba,2021-04-24 03:30:58,00:13:34,Autoplayed: user action: User_Interaction; ,O Maior Roubo de Arte de Todos os Tempos: Minissérie: Muitos interessados (Episódio 2),,AOC AOC 2016 MT5800 with no FRC Smart TV,00:14:34,00:14:34,BR (Brazil)
Akish Caxumba,2021-04-24 02:40:17,00:50:32,Autoplayed: user action: User_Interaction; ,O Maior Roubo de Arte de Todos os Tempos: Minissérie: Eles pareciam policiais (Episódio 1),,AOC AOC 2016 MT5800 with no FRC Smart TV,00:50:32,00:50:32,BR (Brazil)
Akish Caxumba,2021-04-16 00:22:09,00:03:13,Autoplayed: user action: User_Interaction; ,O Resgate do Soldado Ryan,,Samsung 2017 Kant-M UHD TV Smart TV,00:06:50,00:06:50,BR (Brazil)
Akish Caxumba,2021-04-16 00:21:05,00:00:46,,Test Patterns: Temporada 3: Multipurpose Chart: 1280x720: 24 fps (Episódio 2),,Samsung 2017 Kant-M UHD TV Smart TV,00:00:52,00:00:52,BR (Brazil)
Akish Caxumba,2021-04-16 00:19:35,00:00:57,,Test Patterns: Temporada 1: Multipurpose Chart: 3840x2160: 60 fps (Episódio 8),,Samsung 2017 Kant-M UHD TV Smart TV,00:00:57,00:00:57,BR (Brazil)
Akish Caxumba,2021-04-15 23:38:29,00:01:38,Autoplayed: user action: None; ,Test Patterns: Temporada 2: Multipurpose Chart: 1920x1080: 60 fps (Episódio 8),,Samsung 2017 Kant-M UHD TV Smart TV,00:01:38,00:01:38,BR (Brazil)
Akish Caxumba,2021-04-15 23:37:51,00:00:30,,Test Patterns: Temporada 1: Multipurpose Chart: 3840x2160: 23.976 fps short (Episódio 12),,Samsung 2017 Kant-M UHD TV Smart TV,00:00:30,00:00:30,BR (Brazil)
Akish Caxumba,2021-04-15 23:37:37,00:00:07,,Test Patterns: Temporada 3: Multipurpose Chart: 1280x720: 24 fps (Episódio 2),,Samsung 2017 Kant-M UHD TV Smart TV,00:00:07,Not latest view,BR (Brazil)
Akish Caxumba,2021-04-15 23:37:25,00:00:05,,Test Patterns: Temporada 2: Multipurpose Chart: 1920x1080: 60 fps (Episódio 8),,Samsung 2017 Kant-M UHD TV Smart TV,00:00:05,Not latest view,BR (Brazil)
Akish Caxumba,2021-04-15 23:36:54,00:00:10,,Test Patterns: Temporada 1: Multipurpose Chart: 3840x2160: 23.976 fps short (Episódio 12),,Samsung 2017 Kant-M UHD TV Smart TV,00:00:10,Not latest view,BR (Brazil)
Akish Caxumba,2021-04-15 23:34:48,00:01:28,Autoplayed: user action: User_Interaction; ,Test Patterns: Temporada 1: Multipurpose Chart: 3840x2160: 23.976 fps (Episódio 1),,Samsung 2017 Kant-M UHD TV Smart TV,00:01:12,00:01:12,BR (Brazil)
Akish Caxumba,2021-04-15 22:41:12,00:19:45,Autoplayed: user action: User_Interaction; ,O Resgate do Soldado Ryan,,Samsung 2017 Kant-M UHD TV Smart TV,00:22:04,Not latest view,BR (Brazil)
Akish Caxumba,2021-04-10 19:08:44,01:49:14,Autoplayed: user action: User_Interaction; ,Quem quer ser um milionário?,,Samsung 2017 Kant-M UHD TV Smart TV,01:49:14,01:49:14,BR (Brazil)
Akish Caxumba,2021-04-10 12:43:44,01:03:32,Autoplayed: user action: User_Interaction; ,O mentiroso,,Samsung 2017 Kant-M UHD TV Smart TV,01:23:14,01:23:14,BR (Brazil)
Akish Caxumba,2021-04-09 13:10:42,00:20:12,Autoplayed: user action: User_Interaction; ,O mentiroso,,Samsung 2017 Kant-M UHD TV Smart TV,00:20:12,Not latest view,BR (Brazil)
Akish Caxumba,2021-04-08 23:15:41,00:41:20,Autoplayed: user action: User_Interaction; ,O Reino Perdido dos Piratas: Temporada 1: Mortos ou vivos (Episódio 6),,Samsung 2017 Kant-M UHD TV Smart TV,00:43:12,00:43:12,BR (Brazil)
Akish Caxumba,2021-04-08 13:39:24,00:40:45,Autoplayed: user action: User_Interaction; ,O Reino Perdido dos Piratas: Temporada 1: Acordo difícil (Episódio 5),,Samsung 2017 Kant-M UHD TV Smart TV,00:42:24,00:42:24,BR (Brazil)
Akish Caxumba,2021-04-08 13:39:10,00:00:08,Autoplayed: user action: None; ,Catch Me If You Can_hook_05_16x9,HOOK,Samsung 2017 Kant-M UHD TV Smart TV,00:00:08,00:00:08,BR (Brazil)
Akish Caxumba,2021-04-05 20:55:09,00:42:22,Autoplayed: user action: User_Interaction; ,O Reino Perdido dos Piratas: Temporada 1: O império contra-ataca (Episódio 4),,Samsung 2017 Kant-M UHD TV Smart TV,00:41:07,00:41:07,BR (Brazil)
Akish Caxumba,2021-04-04 17:08:23,00:00:03,Autoplayed: user action: None; ,O Reino Perdido dos Piratas: Temporada 1: O império contra-ataca (Episódio 4),,Samsung 2017 Kant-M UHD TV Smart TV,00:00:03,Not latest view,BR (Brazil)
Akish Caxumba,2021-04-03 16:11:24,00:41:15,Autoplayed: user action: User_Interaction; ,O Reino Perdido dos Piratas: Temporada 1: O preço da lealdade (Episódio 3),,Samsung 2017 Kant-M UHD TV Smart TV,00:43:09,00:43:09,BR (Brazil)
Akish Caxumba,2021-04-03 13:17:55,00:40:08,Autoplayed: user action: User_Interaction; ,O Reino Perdido dos Piratas: Temporada 1: A República dos Piratas (Episódio 2),,Samsung 2017 Kant-M UHD TV Smart TV,00:40:22,00:40:22,BR (Brazil)
Akish Caxumba,2021-04-02 13:20:16,00:00:02,Autoplayed: user action: None; ,O Reino Perdido dos Piratas: Temporada 1: A República dos Piratas (Episódio 2),,Samsung 2017 Kant-M UHD TV Smart TV,00:01:32,Not latest view,BR (Brazil)
Akish Caxumba,2021-04-02 12:45:01,00:34:22,Autoplayed: user action: Unspecified; ,O Reino Perdido dos Piratas: Temporada 1: Içando a bandeira preta (Episódio 1),,Samsung 2017 Kant-M UHD TV Smart TV,00:42:00,00:42:00,BR (Brazil)
Akish Caxumba,2021-04-02 03:58:32,00:09:18,Autoplayed: user action: Unspecified; ,O Reino Perdido dos Piratas: Temporada 1: Içando a bandeira preta (Episódio 1),,AOC AOC 2016 MT5800 with no FRC Smart TV,00:09:18,Not latest view,BR (Brazil)
Akish Caxumba,2021-04-02 03:55:35,00:00:05,Autoplayed: user action: None; ,The Good Place: Temporada 1 (Trailer),TRAILER,AOC AOC 2016 MT5800 with no FRC Smart TV,00:00:05,00:00:05,BR (Brazil)
Akish Caxumba,2021-04-01 16:17:58,01:26:38,Autoplayed: user action: Unspecified; ,Escorregando para a Glória,,Samsung 2017 Kant-M UHD TV Smart TV,01:26:38,01:26:38,BR (Brazil)
Akish Caxumba,2021-04-01 14:10:38,00:00:07,Autoplayed: user action: Unspecified; ,O Reino Perdido dos Piratas: Temporada 1: Içando a bandeira preta (Episódio 1),,Samsung 2017 Kant-M UHD TV Smart TV,00:00:07,Not latest view,BR (Brazil)
Akish Caxumba,2021-04-01 14:07:35,00:00:10,Autoplayed: user action: None; ,The Good Place: Temporada 1 (Trailer),TRAILER,Samsung 2017 Kant-M UHD TV Smart TV,00:00:10,Not latest view,BR (Brazil)
Akish Caxumba,2021-03-31 17:22:20,00:00:10,Autoplayed: user action: None; ,Temporada 1 (Trailer): Os Irregulares de Baker Street,TRAILER,Samsung 2017 Kant-M UHD TV Smart TV,00:00:10,00:00:10,BR (Brazil)
Akish Caxumba,2021-03-30 16:40:39,00:46:40,Autoplayed: user action: Unspecified; ,Bad Trip,,Samsung 2017 Kant-M UHD TV Smart TV,01:24:54,01:24:54,BR (Brazil)
Akish Caxumba,2021-03-30 16:21:40,00:00:07,Autoplayed: user action: None; ,Luccas Neto em: Acampamento de Férias 3_hook_02_16x9,HOOK,Samsung 2017 Kant-M UHD TV Smart TV,00:00:07,00:00:07,BR (Brazil)
Akish Caxumba,2021-03-29 20:17:55,00:48:50,Autoplayed: user action: Unspecified; ,Bad Trip,,Samsung 2017 Kant-M UHD TV Smart TV,00:48:12,Not latest view,BR (Brazil)
Akish Caxumba,2021-03-29 11:43:55,01:09:44,Autoplayed: user action: Unspecified; ,O Mistério do Relógio na Parede,,Samsung 2017 Kant-M UHD TV Smart TV,01:39:50,01:39:50,BR (Brazil)
Akish Caxumba,2021-03-29 03:12:18,00:13:40,Autoplayed: user action: Unspecified; ,O Mistério do Relógio na Parede,,AOC AOC 2016 MT5800 with no FRC Smart TV,00:30:07,Not latest view,BR (Brazil)
Akish Caxumba,2021-03-29 03:10:58,00:00:29,Autoplayed: user action: None; ,Luccas Neto em: Acampamento de Férias 3_hook_03_16x9,HOOK,AOC AOC 2016 MT5800 with no FRC Smart TV,00:00:30,00:00:30,BR (Brazil)
Akish Caxumba,2021-03-28 12:17:22,01:49:17,Autoplayed: user action: Unspecified; ,Escola de rock,,Samsung 2017 Kant-M UHD TV Smart TV,01:49:17,01:49:17,BR (Brazil)
Akish Caxumba,2021-03-28 00:07:59,00:16:27,,O Mistério do Relógio na Parede,,Samsung Novatek DTV Smart TV,00:14:58,Not latest view,BR (Brazil)
Akish Caxumba,2021-03-27 22:55:41,00:17:13,,Um Parto de Viagem,,Samsung 2017 Kant-M UHD TV Smart TV,01:30:15,01:30:15,BR (Brazil)
Akish Caxumba,2021-03-27 22:43:40,00:11:50,Autoplayed: user action: Unspecified; ,Um Parto de Viagem,,Samsung 2017 Kant-M UHD TV Smart TV,01:13:04,Not latest view,BR (Brazil)
Akish Caxumba,2021-03-27 20:48:45,00:46:50,Autoplayed: user action: Unspecified; ,Um Parto de Viagem,,Samsung 2017 Kant-M UHD TV Smart TV,01:01:15,Not latest view,BR (Brazil)
Akish Caxumba,2021-03-27 18:32:58,00:02:09,,Um Parto de Viagem,,Samsung Novatek DTV Smart TV,00:14:26,Not latest view,BR (Brazil)
Akish Caxumba,2021-03-27 12:25:32,00:12:48,Autoplayed: user action: Unspecified; ,Um Parto de Viagem,,Samsung 2017 Kant-M UHD TV Smart TV,00:12:48,Not latest view,BR (Brazil)
Akish Caxumba,2021-03-27 03:43:17,00:00:12,Autoplayed: user action: None; ,Here Comes the Boom_hook_primary_16x9,HOOK,AOC AOC 2016 MT5800 with no FRC Smart TV,00:00:12,00:00:12,BR (Brazil)
Akish Caxumba,2021-03-25 22:02:04,00:37:29,Autoplayed: user action: Unspecified; ,Em Ritmo de Fuga,,Samsung 2017 Kant-M UHD TV Smart TV,01:49:06,01:49:06,BR (Brazil)
Akish Caxumba,2021-03-25 20:55:50,00:38:41,Autoplayed: user action: Unspecified; ,Em Ritmo de Fuga,,Samsung 2017 Kant-M UHD TV Smart TV,01:11:37,Not latest view,BR (Brazil)
Akish Caxumba,2021-03-25 18:51:35,00:33:29,Autoplayed: user action: Unspecified; ,Em Ritmo de Fuga,,Samsung 2017 Kant-M UHD TV Smart TV,00:33:29,Not latest view,BR (Brazil)
Akish Caxumba,2021-03-25 13:06:47,02:03:08,Autoplayed: user action: Unspecified; ,Os 7 de Chicago,,Samsung 2017 Kant-M UHD TV Smart TV,02:03:08,02:03:08,BR (Brazil)
Akish Caxumba,2021-03-24 21:27:13,00:02:11,Autoplayed: user action: Unspecified; ,Cabras da Peste,,Samsung 2017 Kant-M UHD TV Smart TV,00:03:45,00:03:45,BR (Brazil)
Akish Caxumba,2021-03-24 21:25:12,00:01:53,Autoplayed: user action: Unspecified; ,Um Tira da Pesada,,Samsung 2017 Kant-M UHD TV Smart TV,00:01:53,00:01:53,BR (Brazil)
Akish Caxumba,2021-03-24 21:24:47,00:00:11,Autoplayed: user action: Unspecified; ,Nos Bastidores de O Gambito da Rainha,,Samsung 2017 Kant-M UHD TV Smart TV,00:07:21,00:07:21,BR (Brazil)
Akish Caxumba,2021-03-24 21:10:47,00:07:10,Autoplayed: user action: Unspecified; ,Nos Bastidores de O Gambito da Rainha,,Samsung 2017 Kant-M UHD TV Smart TV,00:07:10,Not latest view,BR (Brazil)
Akish Caxumba,2021-03-24 19:30:49,00:00:07,Autoplayed: user action: None; ,Nunca convide o seu ex,,Samsung 2017 Kant-M UHD TV Smart TV,00:00:07,00:00:07,BR (Brazil)
Akish Caxumba,2021-03-24 19:30:38,00:00:04,Autoplayed: user action: None; ,"Amizade Dolorida: Temporada 1: Velhos amigos, novos nomes (Episódio 1)",,Samsung 2017 Kant-M UHD TV Smart TV,00:00:04,00:00:04,BR (Brazil)
Akish Caxumba,2021-03-24 19:30:28,00:00:02,Autoplayed: user action: None; ,Se Algo Acontecer... Te Amo,,Samsung 2017 Kant-M UHD TV Smart TV,00:00:02,Not latest view,BR (Brazil)
Akish Caxumba,2021-03-24 19:30:13,00:00:03,Autoplayed: user action: None; ,Easy: Temporada 1: A p**ra do estudo (Episódio 1),,Samsung 2017 Kant-M UHD TV Smart TV,00:00:03,Not latest view,BR (Brazil)
Akish Caxumba,2021-03-24 19:29:59,00:00:02,Autoplayed: user action: None; ,Special: Temporada 1: Capítulo um: Risadaria cerebral (Episódio 1),,Samsung 2017 Kant-M UHD TV Smart TV,00:00:02,00:00:02,BR (Brazil)
Akish Caxumba,2021-03-24 19:29:50,00:00:02,Autoplayed: user action: None; ,Eu Nunca...: Temporada 1: Piloto (Episódio 1),,Samsung 2017 Kant-M UHD TV Smart TV,00:00:02,00:00:02,BR (Brazil)
Akish Caxumba,2021-03-24 18:36:31,00:39:13,Autoplayed: user action: Unspecified; ,Eu os declaro Marido... e Larry,,Samsung 2017 Kant-M UHD TV Smart TV,00:39:13,00:39:13,BR (Brazil)
Akish Caxumba,2021-03-24 00:34:06,01:24:31,Autoplayed: user action: Unspecified; ,Mr. Bean - Mais atrapalhado do que nunca,,Samsung 2017 Kant-M UHD TV Smart TV,01:24:31,01:24:31,BR (Brazil)
Akish Caxumba,2021-03-23 11:47:19,00:38:59,Autoplayed: user action: Unspecified; ,O Gambito da Rainha: Minissérie: Fim de jogo (Episódio 7),,Samsung 2017 Kant-M UHD TV Smart TV,01:05:26,01:05:26,BR (Brazil)
Akish Caxumba,2021-03-23 03:48:07,00:27:35,Autoplayed: user action: None; ,O Gambito da Rainha: Minissérie: Fim de jogo (Episódio 7),,AOC AOC 2016 MT5800 with no FRC Smart TV,00:27:41,Not latest view,BR (Brazil)
Akish Caxumba,2021-03-23 02:50:36,00:57:23,Autoplayed: user action: Unspecified; ,O Gambito da Rainha: Minissérie: Partidas adiadas (Episódio 6),,AOC AOC 2016 MT5800 with no FRC Smart TV,00:57:23,00:57:23,BR (Brazil)
Akish Caxumba,2021-03-23 02:48:05,00:00:01,Autoplayed: user action: None; ,O Gambito da Rainha: Minissérie: Partidas adiadas (Episódio 6),,Samsung 2017 Kant-M UHD TV Smart TV,00:00:07,Not latest view,BR (Brazil)
